"id","tweetId","text","retweets","likes","type","isNewsRelated","userClassification","totalComments","totalQuotes","url","language","entities","createdAt","seenAt"
"00767887-f74a-4223-8de1-68fa86be6b05","1533434495227113472","عمران زرداری بھائی بھائی ۔ کہاں ہیں ہمارے بے شرم صحافی "" معلوم افراد "" کے اس کارنامے پر https://t.co/ePztUfRwak",1581,3385,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",false,,272,73,"https://twitter.com/tariqmateen/status/1533434495227113472","ur","{""urls"":[{""start"":88,""end"":111,""url"":""https://t.co/ePztUfRwak"",""expanded_url"":""https://twitter.com/tariqmateen/status/1533434495227113472/photo/1"",""display_url"":""pic.twitter.com/ePztUfRwak"",""media_key"":""3_1533434488113487874""}]}","2022-06-05T13:04:08.000Z","2022-06-05T18:29:12.000Z"
"014235ab-28db-4ef6-bdb7-a952d8a78247","1531591593836392449","Kenny Moore, a two-time Olympic marathon runner who became a pre-eminent track writer at Sports Illustrated, died at his home in Hawaii. He was 78.
https://t.co/Xu9P14tFU8",5,38,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE"",""AUTHOR_IS_NEWS_OUTLET""]",true,,4,0,"https://twitter.com/nytimes/status/1531591593836392449","en","{""annotations"":[{""start"":0,""end"":10,""probability"":0.9982,""type"":""Person"",""normalized_text"":""Kenny Moore""},{""start"":89,""end"":106,""probability"":0.7304,""type"":""Organization"",""normalized_text"":""Sports Illustrated""},{""start"":129,""end"":134,""probability"":0.9834,""type"":""Place"",""normalized_text"":""Hawaii""}],""urls"":[{""start"":148,""end"":171,""url"":""https://t.co/Xu9P14tFU8"",""expanded_url"":""https://nyti.ms/392i75T"",""display_url"":""nyti.ms/392i75T""}]}","2022-05-31T11:01:06.000Z","2022-05-31T11:05:07.000Z"
"015a2d75-95fe-4841-b322-32078eb23399","1530996324346347520","Un sueño hecho realidad, tantos años soñando con esta victoria y hoy llegó. A celebrar México 🇲🇽 los llevo a todos en el corazón. Excelente trabajo @redbullracing 💪
#monacogp https://t.co/sT8UVQb1S6",23488,184098,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",true,,3890,1562,"https://twitter.com/SChecoPerez/status/1530996324346347520","es","{""annotations"":[{""start"":87,""end"":92,""probability"":0.9658,""type"":""Place"",""normalized_text"":""México""}],""mentions"":[{""start"":148,""end"":162,""username"":""redbullracing"",""id"":""226087776""}],""hashtags"":[{""start"":165,""end"":174,""tag"":""monacogp""}],""urls"":[{""start"":175,""end"":198,""url"":""https://t.co/sT8UVQb1S6"",""expanded_url"":""https://twitter.com/SChecoPerez/status/1530996324346347520/photo/1"",""display_url"":""pic.twitter.com/sT8UVQb1S6"",""media_key"":""3_1530996319858434048""},{""start"":175,""end"":198,""url"":""https://t.co/sT8UVQb1S6"",""expanded_url"":""https://twitter.com/SChecoPerez/status/1530996324346347520/photo/1"",""display_url"":""pic.twitter.com/sT8UVQb1S6"",""media_key"":""3_1530996319862521856""},{""start"":175,""end"":198,""url"":""https://t.co/sT8UVQb1S6"",""expanded_url"":""https://twitter.com/SChecoPerez/status/1530996324346347520/photo/1"",""display_url"":""pic.twitter.com/sT8UVQb1S6"",""media_key"":""3_1530996320143556609""},{""start"":175,""end"":198,""url"":""https://t.co/sT8UVQb1S6"",""expanded_url"":""https://twitter.com/SChecoPerez/status/1530996324346347520/photo/1"",""display_url"":""pic.twitter.com/sT8UVQb1S6"",""media_key"":""3_1530996320143650816""}]}","2022-05-29T19:35:42.000Z","2022-05-30T14:08:13.000Z"
"02c48b8e-7e56-43c5-ba7a-963745de1584","1531254114793009152","Preissteigerungen: Warum wird die Milch teurer? https://t.co/KVNKvaXj1G #Milchpreis #Inflation #Preissteigerungen",4,33,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",true,,35,0,"https://twitter.com/tagesschau/status/1531254114793009152","de","{""urls"":[{""start"":48,""end"":71,""url"":""https://t.co/KVNKvaXj1G"",""expanded_url"":""http://www.tagesschau.de/wirtschaft/konjunktur/milchpreis-inflation-101.html"",""display_url"":""tagesschau.de/wirtschaft/kon…"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1531254123974254592/Quu8c2-q?format=jpg&name=orig"",""width"":1920,""height"":1080},{""url"":""https://pbs.twimg.com/news_img/1531254123974254592/Quu8c2-q?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Preissteigerungen: Warum wird die Milch teurer?"",""description"":""Im Supermarkt ist deutlich zu sehen, wie die Preise für Milch, Butter und andere Lebensmittel steigen. Doch warum verteuert sich derzeit vieles aus der Landwirtschaft? Robert Holm erklärt die Kostenfaktoren am Beispiel Milch."",""unwound_url"":""https://www.tagesschau.de/wirtschaft/konjunktur/milchpreis-inflation-101.html""}],""hashtags"":[{""start"":72,""end"":83,""tag"":""Milchpreis""},{""start"":84,""end"":94,""tag"":""Inflation""},{""start"":95,""end"":113,""tag"":""Preissteigerungen""}]}","2022-05-30T12:40:04.000Z","2022-05-30T13:24:11.000Z"
"02d831c4-90c8-418e-a648-8f7fa425d4a7","1531210307183460354","Nara Home Deco Global store added BT21 memory foam pillows 
🔗 https://t.co/fnp5YG2sQr https://t.co/DoVQpgXhh5 https://t.co/usdpUfS4zY",21,141,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",true,,2,1,"https://twitter.com/BTSMerchUpdates/status/1531210307183460354","en","{""annotations"":[{""start"":0,""end"":20,""probability"":0.6527,""type"":""Product"",""normalized_text"":""Nara Home Deco Global""}],""urls"":[{""start"":62,""end"":85,""url"":""https://t.co/fnp5YG2sQr"",""expanded_url"":""https://www.narahomedeco.com/category/tinytan/237/"",""display_url"":""narahomedeco.com/category/tinyt…"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1529368507506470912/bqb-j3k8?format=jpg&name=orig"",""width"":342,""height"":120},{""url"":""https://pbs.twimg.com/news_img/1529368507506470912/bqb-j3k8?format=jpg&name=150x150"",""width"":120,""height"":120}],""status"":200,""title"":""TinyTAN - TinyTAN"",""description"":""TinyTAN"",""unwound_url"":""https://www.narahomedeco.com/category/tinytan/237/""},{""start"":86,""end"":109,""url"":""https://t.co/DoVQpgXhh5"",""expanded_url"":""https://twitter.com/BTSMerchUpdates/status/1531210307183460354/photo/1"",""display_url"":""pic.twitter.com/DoVQpgXhh5"",""media_key"":""3_1531210293250080769""},{""start"":86,""end"":109,""url"":""https://t.co/DoVQpgXhh5"",""expanded_url"":""https://twitter.com/BTSMerchUpdates/status/1531210307183460354/photo/1"",""display_url"":""pic.twitter.com/DoVQpgXhh5"",""media_key"":""3_1531210301395374080""},{""start"":110,""end"":133,""url"":""https://t.co/usdpUfS4zY"",""expanded_url"":""https://twitter.com/BTSMerchUpdates/status/1529028266979471360"",""display_url"":""twitter.com/BTSMerchUpdate…""}]}","2022-05-30T09:46:00.000Z","2022-05-30T14:08:23.000Z"
"041ce10b-b9f1-4419-b867-97f753ec47ef","1532401696739143686","Ukraine raises interest rates to 25% in first increase since Russian invasion https://t.co/SVkXP7eZHZ",0,0,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE"",""AUTHOR_IS_NEWS_OUTLET""]",true,,0,0,"https://twitter.com/guardian/status/1532401696739143686","en","{""annotations"":[{""start"":0,""end"":6,""probability"":0.9823,""type"":""Place"",""normalized_text"":""Ukraine""}],""urls"":[{""start"":78,""end"":101,""url"":""https://t.co/SVkXP7eZHZ"",""expanded_url"":""https://www.theguardian.com/world/2022/jun/02/ukraine-raises-interest-rates-to-25-in-first-increase-since-russian-invasion?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1654187926"",""display_url"":""theguardian.com/world/2022/jun…"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1532401698962034688/_QEDBkPG?format=jpg&name=orig"",""width"":1200,""height"":630},{""url"":""https://pbs.twimg.com/news_img/1532401698962034688/_QEDBkPG?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Ukraine raises interest rates to 25% in first increase since Russian invasion"",""description"":""Central bank moves to stem double-digit inflation and protect currency, taking borrowing to highest level since 2015"",""unwound_url"":""https://www.theguardian.com/world/2022/jun/02/ukraine-raises-interest-rates-to-25-in-first-increase-since-russian-invasion?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1654187926""}]}","2022-06-02T16:40:09.000Z","2022-06-02T16:40:13.000Z"
"056ae16d-77b7-4bb2-9593-a223ddd8cf79","1533383300517187584","آہ! 
کتنی مشکل سے ملک کو ترقی کی طرف گامزن کیا تھا- https://t.co/yBYdAwYIPK",401,1551,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",false,,36,16,"https://twitter.com/Dr_YasminRashid/status/1533383300517187584","ur","{""urls"":[{""start"":52,""end"":75,""url"":""https://t.co/yBYdAwYIPK"",""expanded_url"":""https://twitter.com/siasatpk/status/1533297563327143936"",""display_url"":""twitter.com/siasatpk/statu…""}]}","2022-06-05T09:40:42.000Z","2022-06-05T18:29:13.000Z"
"05e3063e-ae99-426c-a675-7fb41fe3ab23","1531106765730988033","⚡️Zelensky: ‘Russia lost its own future and any cultural ties to the free world.’ 

In his latest national address, President Volodymyr Zelensky said: “Russia has already lost not only the battle for Kharkiv, not only the battle for Kyiv and the north of our country.",1915,13636,"[""NORMAL""]",false,,187,58,"https://twitter.com/KyivIndependent/status/1531106765730988033","en","{""annotations"":[{""start"":13,""end"":18,""probability"":0.9666,""type"":""Place"",""normalized_text"":""Russia""},{""start"":116,""end"":143,""probability"":0.635,""type"":""Person"",""normalized_text"":""President Volodymyr Zelensky""},{""start"":152,""end"":157,""probability"":0.9295,""type"":""Place"",""normalized_text"":""Russia""},{""start"":200,""end"":206,""probability"":0.6211,""type"":""Place"",""normalized_text"":""Kharkiv""},{""start"":233,""end"":236,""probability"":0.9067,""type"":""Place"",""normalized_text"":""Kyiv""}]}","2022-05-30T02:54:34.000Z","2022-05-30T14:12:49.000Z"
"078888c5-3d30-4db0-8461-3102ad11ecd0","1531591323689664512","Danica Patrick on removing her breast implants, being single: ‘When the right guy comes along, I'll know it’

https://t.co/f9S1NsrNXI",4,26,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE"",""AUTHOR_IS_NEWS_OUTLET""]",true,,7,2,"https://twitter.com/FoxNews/status/1531591323689664512","en","{""annotations"":[{""start"":0,""end"":13,""probability"":0.9895,""type"":""Person"",""normalized_text"":""Danica Patrick""}],""urls"":[{""start"":110,""end"":133,""url"":""https://t.co/f9S1NsrNXI"",""expanded_url"":""https://fxn.ws/3a8jkJ8"",""display_url"":""fxn.ws/3a8jkJ8"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1531521637539012609/ks4Kopsp?format=jpg&name=orig"",""width"":1024,""height"":512},{""url"":""https://pbs.twimg.com/news_img/1531521637539012609/ks4Kopsp?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Danica Patrick on removing her breast implants, being single: ‘When the right guy comes along, I'll know it’"",""description"":""Retired NASCAR driver Danica Patrick, who launched a wine brand, got candid about how she coped with breast implant illness and how she's doing today after surgery."",""unwound_url"":""https://www.foxnews.com/entertainment/danica-patrick-breast-implant-illness?intcmp=tw_fnc""}]}","2022-05-31T11:00:01.000Z","2022-05-31T11:04:53.000Z"
"07c0a442-038e-4b89-a1a1-013b69a4d977","1533516253201055744","57th Mechanized Brigade of the Armed Forces of Ukraine targeting Russian positions located in the vicinity of Luhansk regional employment center on Gagarina Street in Severodonetsk. https://t.co/H7tgw32mK2",0,0,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",false,,0,0,"https://twitter.com/Archer83Able/status/1533516253201055744","en","{""annotations"":[{""start"":47,""end"":53,""probability"":0.9726,""type"":""Place"",""normalized_text"":""Ukraine""},{""start"":110,""end"":116,""probability"":0.8625,""type"":""Place"",""normalized_text"":""Luhansk""},{""start"":148,""end"":162,""probability"":0.9476,""type"":""Place"",""normalized_text"":""Gagarina Street""},{""start"":167,""end"":179,""probability"":0.887,""type"":""Place"",""normalized_text"":""Severodonetsk""}],""urls"":[{""start"":182,""end"":205,""url"":""https://t.co/H7tgw32mK2"",""expanded_url"":""https://twitter.com/Archer83Able/status/1533516253201055744/video/1"",""display_url"":""pic.twitter.com/H7tgw32mK2"",""media_key"":""7_1533514790022397952""}]}","2022-06-05T18:29:00.000Z","2022-06-05T18:29:12.000Z"
"0835421c-d542-4f29-873c-c6f696b729d0","1532395284281671683","@fbrandmann fordert ein deutliches Bekenntnis von Bundeskanzler #Scholz zur #Ukraine. Auf dem Bundeskongress wird sich der @jungeliberale-Bundesvorstand für einen Sonderkoordinator für Waffenlieferungen stark machen. Exklusiv @welt 
https://t.co/P9HNzkU0Xv",2,5,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",false,,4,0,"https://twitter.com/_dianapieper_/status/1532395284281671683","de","{""urls"":[{""start"":233,""end"":256,""url"":""https://t.co/P9HNzkU0Xv"",""expanded_url"":""https://www.welt.de/politik/deutschland/article239142543/Juli-Chefin-Brandmann-Schleierhaft-warum-Scholz-dieses-Bekenntnis-verweigert.html"",""display_url"":""welt.de/politik/deutsc…""}],""mentions"":[{""start"":0,""end"":11,""username"":""fbrandmann"",""id"":""1545720895""},{""start"":123,""end"":137,""username"":""jungeliberale"",""id"":""15780623""},{""start"":226,""end"":231,""username"":""welt"",""id"":""8720562""}],""hashtags"":[{""start"":64,""end"":71,""tag"":""Scholz""},{""start"":76,""end"":84,""tag"":""Ukraine""}]}","2022-06-02T16:14:40.000Z","2022-06-02T16:29:25.000Z"
"08f5eac6-e322-4888-8504-7a76e6127af3","1529917488661667840","Depeche Mode keyboardist Andy Fletcher has died, band announces on social media https://t.co/YLgkb1E4L6",1392,4085,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE"",""AUTHOR_IS_NEWS_OUTLET""]",true,,330,787,"https://twitter.com/BBCBreaking/status/1529917488661667840","en","{""annotations"":[{""start"":25,""end"":37,""probability"":0.9967,""type"":""Person"",""normalized_text"":""Andy Fletcher""}],""urls"":[{""start"":80,""end"":103,""url"":""https://t.co/YLgkb1E4L6"",""expanded_url"":""https://bbc.in/3MZ8wvG"",""display_url"":""bbc.in/3MZ8wvG"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1529917490750431232/_tdyYFSJ?format=jpg&name=orig"",""width"":1024,""height"":576},{""url"":""https://pbs.twimg.com/news_img/1529917490750431232/_tdyYFSJ?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Depeche Mode keyboardist Andy Fletcher dies"",""description"":""The band say they are \""shocked and filled with overwhelming sadness\"" in a statement on social media."",""unwound_url"":""https://www.bbc.co.uk/news/entertainment-arts-61597992?fbclid=IwAR2BhUNjlYvjDIaE6p5eVlaIXEETp3q1BjJRKwUherBs-jN94zGFGKNV_f0&at_custom1=%5Bpost+type%5D&at_campaign=64&at_custom2=twitter&at_custom3=%40BBCBreaking&at_medium=custom7&at_custom4=A6B958C4-DD2F-11EC-B4BD-27C896E8478F""}]}","2022-05-26T20:08:48.000Z","2022-05-31T11:09:11.000Z"
"092831aa-86c1-42d9-abf0-f113b1060d30","1531155963767816193","빡 https://t.co/0vgqdfINyc",98,1562,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",true,,69,4,"https://twitter.com/BTS_twt_TAEHYNG/status/1531155963767816193","ko","{""urls"":[{""start"":2,""end"":25,""url"":""https://t.co/0vgqdfINyc"",""expanded_url"":""https://twitter.com/BTS_twt_TAEHYNG/status/1531155963767816193/video/1"",""display_url"":""pic.twitter.com/0vgqdfINyc"",""media_key"":""7_1531155941546430464""}]}","2022-05-30T06:10:03.000Z","2022-05-30T14:08:18.000Z"
"0a188da9-5d58-477f-b271-fb0714abb79e","1531330107138269184","Okay Google 😂 https://t.co/oJCn81ODce",29,793,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",false,,31,6,"https://twitter.com/BenGeskin/status/1531330107138269184","en","{""annotations"":[{""start"":5,""end"":10,""probability"":0.4121,""type"":""Organization"",""normalized_text"":""Google""}],""urls"":[{""start"":14,""end"":37,""url"":""https://t.co/oJCn81ODce"",""expanded_url"":""https://twitter.com/BenGeskin/status/1531330107138269184/photo/1"",""display_url"":""pic.twitter.com/oJCn81ODce"",""media_key"":""3_1531330100171616257""}]}","2022-05-30T17:42:02.000Z","2022-05-31T11:05:02.000Z"
"0b287a92-fb50-4c1f-ac65-6f321d24bd6f","1531273369827815424","Dung Group Trash lying through his teeth again. https://t.co/ll2H5C4fGA",1,1,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",true,,0,0,"https://twitter.com/shobz/status/1531273369827815424","en","{""urls"":[{""start"":48,""end"":71,""url"":""https://t.co/ll2H5C4fGA"",""expanded_url"":""https://twitter.com/junaidmuhammadd/status/1531230316844797952"",""display_url"":""twitter.com/junaidmuhammad…""}]}","2022-05-30T13:56:35.000Z","2022-05-30T13:56:54.000Z"
"0b3a7937-94c5-45a9-91fa-8017a2d26938","1531277257079144450","Nancy Medina named as new artistic director of Bristol Old Vic https://t.co/MgKfWrBv06",0,5,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE"",""AUTHOR_IS_NEWS_OUTLET""]",true,,2,0,"https://twitter.com/guardian/status/1531277257079144450","en","{""annotations"":[{""start"":0,""end"":11,""probability"":0.9974,""type"":""Person"",""normalized_text"":""Nancy Medina""},{""start"":47,""end"":61,""probability"":0.606,""type"":""Organization"",""normalized_text"":""Bristol Old Vic""}],""urls"":[{""start"":63,""end"":86,""url"":""https://t.co/MgKfWrBv06"",""expanded_url"":""https://www.theguardian.com/stage/2022/may/30/nancy-medina-named-as-new-artistic-director-of-bristol-old-vic?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1653911907"",""display_url"":""theguardian.com/stage/2022/may…"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1531277259578941442/4frspu7A?format=jpg&name=orig"",""width"":1200,""height"":630},{""url"":""https://pbs.twimg.com/news_img/1531277259578941442/4frspu7A?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Nancy Medina named as new artistic director of Bristol Old Vic"",""description"":""Medina, who set up the Bristol School of Acting, takes over next spring as Tom Morris steps down after more than a decade"",""unwound_url"":""https://www.theguardian.com/stage/2022/may/30/nancy-medina-named-as-new-artistic-director-of-bristol-old-vic?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1653911907""}]}","2022-05-30T14:12:02.000Z","2022-05-30T14:12:45.000Z"
"0dd45ccd-cb31-43eb-a59a-a04f6f6cae84","1532890589842243585","صلو على النبي محمدﷺ https://t.co/fZvWHcCkfR",1045,11867,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",false,,92,13,"https://twitter.com/AnaBiyaRai/status/1532890589842243585","ar","{""urls"":[{""start"":20,""end"":43,""url"":""https://t.co/fZvWHcCkfR"",""expanded_url"":""https://twitter.com/AnaBiyaRai/status/1532890589842243585/photo/1"",""display_url"":""pic.twitter.com/fZvWHcCkfR"",""media_key"":""3_1532890579260129283""}]}","2022-06-04T01:02:51.000Z","2022-06-04T13:31:57.000Z"
"0e7ee7e7-189e-4dbd-b629-299a0aa3e83d","1533440805377036288","في تسجيل خاص للهيئة العالمية لنصرة نبي الإسلام: كلمة سماحة الشيخ أحمد الخليلي مفتي عام سلطنة عمان غضبةً لرسول الله صلى الله عليه وسلم وردًا على الإساءة لمقامه الكريم.
#إلا_رسول_الله_يا_مودي 
#Stopinsulting_ProphetMuhammad https://t.co/9rAZ4DWNIi",1390,3485,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",false,,92,53,"https://twitter.com/SupportProphetM/status/1533440805377036288","ar","{""urls"":[{""start"":222,""end"":245,""url"":""https://t.co/9rAZ4DWNIi"",""expanded_url"":""https://twitter.com/SupportProphetM/status/1533440805377036288/video/1"",""display_url"":""pic.twitter.com/9rAZ4DWNIi"",""media_key"":""7_1533440696434171906""}],""hashtags"":[{""start"":167,""end"":189,""tag"":""إلا_رسول_الله_يا_مودي""},{""start"":191,""end"":221,""tag"":""Stopinsulting_ProphetMuhammad""}],""annotations"":[{""start"":65,""end"":76,""probability"":0.7756,""type"":""Person"",""normalized_text"":""أحمد الخليلي""},{""start"":93,""end"":96,""probability"":0.513,""type"":""Place"",""normalized_text"":""عمان""}]}","2022-06-05T13:29:12.000Z","2022-06-05T18:29:11.000Z"
"0ea97d2b-602e-4c25-9503-300f73cb105e","1531250691024596992","+++ Eilmeldung +++: Inflation im Mai auf 7,9 Prozent gestiegen https://t.co/2I9dD1DH0b",1,8,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",true,,17,0,"https://twitter.com/sternde/status/1531250691024596992","de","{""urls"":[{""start"":63,""end"":86,""url"":""https://t.co/2I9dD1DH0b"",""expanded_url"":""https://www.stern.de/wirtschaft/eilmeldung--inflation-in-deutschland-steigt-im-mai-auf-7-9-prozent-31906436.html?utm_campaign=stern_fanpage&utm_medium=posting&utm_source=twitter&t.co="",""display_url"":""stern.de/wirtschaft/eil…"",""status"":200,""title"":""Inflation im Mai auf 7,9 Prozent gestiegen"",""description"":""Die Inflation in Deutschland steigt auch im Mai."",""unwound_url"":""https://www.stern.de/wirtschaft/eilmeldung--inflation-in-deutschland-steigt-im-mai-auf-7-9-prozent-31906436.html?utm_campaign=stern_fanpage&utm_medium=posting&utm_source=twitter&t.co=""}]}","2022-05-30T12:26:28.000Z","2022-05-30T13:24:12.000Z"
"124cbaff-bf1e-4e1b-a056-3d390a2e5423","1531259165200351232","Die #Pflanzen beherrschen heimlich unseren Planeten. Die scheinbar unerschöpfliche Vielfalt von mikroskopisch kleinen Algen bis zum gigantischen Mammutbaum findet selbst unter härtesten Bedingungen einen Weg zu überleben. #TerraX über die Flora der Wüste.

https://t.co/cW3CPgHbWs",0,5,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",true,,0,0,"https://twitter.com/ZDF/status/1531259165200351232","de","{""urls"":[{""start"":257,""end"":280,""url"":""https://t.co/cW3CPgHbWs"",""expanded_url"":""https://www.zdf.de/dokumentation/terra-x/unser-gruener-planet-wuesten-doku-100.html#xtor=CS5-4"",""display_url"":""zdf.de/dokumentation/…""}],""hashtags"":[{""start"":4,""end"":13,""tag"":""Pflanzen""},{""start"":222,""end"":229,""tag"":""TerraX""}]}","2022-05-30T13:00:09.000Z","2022-05-30T13:24:13.000Z"
"144404d4-59d2-4adc-9da5-e253f4ed2303","1532787449121976323","Former Prime Minister @SKhaqanAbbasi signed a contract for $16 billion sale and purchase agreement of 3.75 mm tons of LNG every year for fifteen years. He spent two years in jail for a contract that was cheaper than Asian prices at the time. Now we are facing a shortage in KHI https://t.co/nl2c6U3YcG",142,362,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",false,,9,3,"https://twitter.com/FJavedAbbasi/status/1532787449121976323","en","{""mentions"":[{""start"":22,""end"":36,""username"":""SKhaqanAbbasi"",""id"":""1007859138649624576""}],""urls"":[{""start"":278,""end"":301,""url"":""https://t.co/nl2c6U3YcG"",""expanded_url"":""https://twitter.com/pakistanomy/status/1532784123412193280"",""display_url"":""twitter.com/pakistanomy/st…""}],""annotations"":[{""start"":118,""end"":120,""probability"":0.7093,""type"":""Organization"",""normalized_text"":""LNG""},{""start"":274,""end"":276,""probability"":0.5418,""type"":""Place"",""normalized_text"":""KHI""}]}","2022-06-03T18:13:00.000Z","2022-06-04T13:32:00.000Z"
"161be832-5530-40fc-b914-3ede108f92bf","1531583813138227203","'TEACH THEM AT HOME': Award-winning actor blasts America's public schools for pushing progressive agendas. https://t.co/1YtPCOZ29R https://t.co/wmOLffPL57",76,436,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE"",""AUTHOR_IS_NEWS_OUTLET""]",true,,72,4,"https://twitter.com/FoxNews/status/1531583813138227203","en","{""annotations"":[{""start"":49,""end"":55,""probability"":0.9773,""type"":""Place"",""normalized_text"":""America""}],""urls"":[{""start"":107,""end"":130,""url"":""https://t.co/1YtPCOZ29R"",""expanded_url"":""https://fxn.ws/3M1XaFC"",""display_url"":""fxn.ws/3M1XaFC"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1531540304574263297/tq9UdwSH?format=jpg&name=orig"",""width"":1024,""height"":512},{""url"":""https://pbs.twimg.com/news_img/1531540304574263297/tq9UdwSH?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Kirk Cameron: Public schools grooming kids with critical race theory, 'sexual chaos,' and 'racial confusion'"",""description"":""Actor Kirk Cameron discusses his journey to homeschool his children and criticizes how public schools have become breeding grounds for critical race theory."",""unwound_url"":""https://www.foxnews.com/media/kirk-cameron-public-schools-grooming-kids-critical-race-theory-sexual-chaos-racial-confusion?intcmp=tw_fnc""},{""start"":131,""end"":154,""url"":""https://t.co/wmOLffPL57"",""expanded_url"":""https://twitter.com/FoxNews/status/1531583813138227203/photo/1"",""display_url"":""pic.twitter.com/wmOLffPL57"",""media_key"":""3_1531583810122485773""}]}","2022-05-31T10:30:11.000Z","2022-05-31T10:45:54.000Z"
"161bfdf4-ebcd-43a2-bc5b-3c16ea104a06","1531271432558231556","Archbishop of Canterbury tests positive for Covid and will miss jubilee service https://t.co/wwXmo7jtIB",14,30,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE"",""AUTHOR_IS_NEWS_OUTLET""]",true,,18,5,"https://twitter.com/guardian/status/1531271432558231556","en","{""annotations"":[{""start"":0,""end"":23,""probability"":0.3124,""type"":""Organization"",""normalized_text"":""Archbishop of Canterbury""},{""start"":44,""end"":48,""probability"":0.4281,""type"":""Organization"",""normalized_text"":""Covid""}],""urls"":[{""start"":80,""end"":103,""url"":""https://t.co/wwXmo7jtIB"",""expanded_url"":""https://www.theguardian.com/uk-news/2022/may/30/archbishop-of-canterbury-tests-positive-for-covid-and-will-miss-jubilee-service?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1653918507"",""display_url"":""theguardian.com/uk-news/2022/m…"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1531271475398844416/QdMcbk-i?format=jpg&name=orig"",""width"":1200,""height"":630},{""url"":""https://pbs.twimg.com/news_img/1531271475398844416/QdMcbk-i?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Archbishop of Canterbury tests positive for Covid and will miss jubilee service"",""description"":""Justin Welby, who was diagnosed with pneumonia on Thursday, was due to preach at St Paul’s Cathedral on Friday"",""unwound_url"":""https://www.theguardian.com/uk-news/2022/may/30/archbishop-of-canterbury-tests-positive-for-covid-and-will-miss-jubilee-service?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1653918507""}]}","2022-05-30T13:48:53.000Z","2022-05-30T14:12:50.000Z"
"1623e39e-d181-400d-92dc-ddf39d944a2b","1532281145941012480","Robots are going to take over the world.

The Robot:
https://t.co/n20LnlsTmN",443,1150,"[""NORMAL"",""CONTAINS_NEWS_ARTICLE""]",false,,45,175,"https://twitter.com/LwaziMBK/status/1532281145941012480","en","{""urls"":[{""start"":53,""end"":76,""url"":""https://t.co/n20LnlsTmN"",""expanded_url"":""https://twitter.com/EvanKirstel/status/1532180850489573382/video/1"",""display_url"":""pic.twitter.com/n20LnlsTmN"",""media_key"":""7_1532180826464600064""}]}","2022-06-02T08:41:08.000Z","2022-06-04T13:31:59.000Z"
